cve_ent,nom_ent,cve_mun,nom_mun,cve_geo,cve_ageb,Rango_Pobreza,Rango_Pobreza_Ext
14,Jalisco,14023,Zapotlán el Grande,1402300010064,0064,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010079,0079,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010083,0083,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010100,0100,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010115,0115,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010153,0153,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010168,0168,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010172,0172,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010187,0187,"(50, 70]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010191,0191,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010223,0223,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010238,0238,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010242,0242,"(50, 70]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010257,0257,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010261,0261,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010276,0276,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010312,0312,"(50, 70]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010331,0331,"(70, 100]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010346,0346,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010350,0350,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010384,0384,"(50, 70]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010416,0416,"(70, 100]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010420,0420,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010435,0435,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,140230001044A,044A,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010454,0454,"(50, 70]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010469,0469,"(50, 70]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010473,0473,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010488,0488,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010492,0492,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010505,0505,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,140230001051A,051A,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010524,0524,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010539,0539,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010543,0543,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010562,0562,"(50, 70]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010577,0577,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010581,0581,"(70, 100]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010596,0596,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010609,0609,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010613,0613,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010628,0628,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010632,0632,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010647,0647,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010651,0651,"(50, 70]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010666,0666,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010670,0670,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010685,0685,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,140230001069A,069A,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010702,0702,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010717,0717,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010721,0721,"(50, 70]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010740,0740,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010755,0755,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,140230001076A,076A,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010774,0774,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010789,0789,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010810,0810,"(50, 70]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010825,0825,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010859,0859,"(34, 50]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010882,0882,"(18, 34]","[ 0, 20]"
14,Jalisco,14023,Zapotlán el Grande,1402300010897,0897,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14024,Cocula,1402400010080,0080,"(34, 50]","[ 0, 20]"
14,Jalisco,14024,Cocula,1402400010108,0108,"(34, 50]","[ 0, 20]"
14,Jalisco,14024,Cocula,1402400010112,0112,"(34, 50]","[ 0, 20]"
14,Jalisco,14024,Cocula,1402400010127,0127,"(34, 50]","[ 0, 20]"
14,Jalisco,14024,Cocula,1402400010131,0131,"(34, 50]","[ 0, 20]"
14,Jalisco,14024,Cocula,1402400010146,0146,"(34, 50]","[ 0, 20]"
14,Jalisco,14024,Cocula,1402400010150,0150,"(50, 70]","[ 0, 20]"
14,Jalisco,14024,Cocula,140240001017A,017A,"(34, 50]","[ 0, 20]"
14,Jalisco,14024,Cocula,1402400010199,0199,"(50, 70]","[ 0, 20]"
14,Jalisco,14024,Cocula,1402400010201,0201,"(50, 70]","[ 0, 20]"
14,Jalisco,14024,Cocula,140240001024A,024A,"(34, 50]","[ 0, 20]"
14,Jalisco,14024,Cocula,1402400010254,0254,"(34, 50]","[ 0, 20]"
14,Jalisco,14024,Cocula,1402400010288,0288,"(34, 50]","[ 0, 20]"
14,Jalisco,14024,Cocula,1402400010305,0305,"(34, 50]","[ 0, 20]"
14,Jalisco,14024,Cocula,1402400070269,0269,"(50, 70]","[ 0, 20]"
14,Jalisco,14024,Cocula,1402400070273,0273,"(50, 70]","[ 0, 20]"
14,Jalisco,14024,Cocula,140240007031A,031A,"(50, 70]","[ 0, 20]"
14,Jalisco,14025,Colotlán,140250001011A,011A,"(34, 50]","[ 0, 20]"
14,Jalisco,14025,Colotlán,1402500010139,0139,"(50, 70]","[ 0, 20]"
14,Jalisco,14025,Colotlán,1402500010143,0143,"(34, 50]","[ 0, 20]"
14,Jalisco,14025,Colotlán,1402500010158,0158,"(50, 70]","[ 0, 20]"
14,Jalisco,14025,Colotlán,1402500010162,0162,"(34, 50]","[ 0, 20]"
14,Jalisco,14025,Colotlán,1402500010181,0181,"(34, 50]","[ 0, 20]"
14,Jalisco,14025,Colotlán,1402500010196,0196,"(34, 50]","[ 0, 20]"
14,Jalisco,14025,Colotlán,1402500010213,0213,"(50, 70]","[ 0, 20]"
14,Jalisco,14025,Colotlán,1402500010228,0228,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14025,Colotlán,1402500010232,0232,"(50, 70]","(20, 50]"
14,Jalisco,14025,Colotlán,1402500010247,0247,"(34, 50]","[ 0, 20]"
14,Jalisco,14025,Colotlán,1402500010251,0251,"(50, 70]","[ 0, 20]"
14,Jalisco,14025,Colotlán,1402500010270,0270,"(34, 50]","[ 0, 20]"
14,Jalisco,14025,Colotlán,1402500010285,0285,"(50, 70]","[ 0, 20]"
14,Jalisco,14027,Cuautitlán de García Barragán,1402700010171,0171,"(50, 70]","[ 0, 20]"
14,Jalisco,14027,Cuautitlán de García Barragán,1402700010186,0186,"(50, 70]","[ 0, 20]"
14,Jalisco,14027,Cuautitlán de García Barragán,1402700010190,0190,"(50, 70]","[ 0, 20]"
14,Jalisco,14027,Cuautitlán de García Barragán,1402700010203,0203,"(50, 70]","[ 0, 20]"
14,Jalisco,14027,Cuautitlán de García Barragán,1402700010237,0237,"(34, 50]","[ 0, 20]"
14,Jalisco,14029,Cuquío,1402900010091,0091,"(50, 70]","[ 0, 20]"
14,Jalisco,14029,Cuquío,1402900010104,0104,"(50, 70]","[ 0, 20]"
14,Jalisco,14029,Cuquío,1402900010119,0119,"(50, 70]","[ 0, 20]"
14,Jalisco,14029,Cuquío,1402900010123,0123,"(50, 70]","[ 0, 20]"
14,Jalisco,14029,Cuquío,1402900010138,0138,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000010124,0124,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000010139,0139,"(50, 70]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000010143,0143,"(50, 70]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000010158,0158,"(50, 70]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000010232,0232,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000010247,0247,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000010270,0270,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000010285,0285,"(50, 70]","[ 0, 20]"
14,Jalisco,14030,Chapala,140300001029A,029A,"(50, 70]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000010302,0302,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000010340,0340,"(50, 70]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000010478,0478,"(50, 70]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000020088,0088,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000020196,0196,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000020209,0209,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000020213,0213,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000020228,0228,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000020317,0317,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000020355,0355,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,140300002036A,036A,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000020389,0389,"(50, 70]","(20, 50]"
14,Jalisco,14030,Chapala,1403000020533,0533,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000020552,0552,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000020656,0656,"(50, 70]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000030177,0177,"(18, 34]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000030181,0181,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000030251,0251,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000030266,0266,"(18, 34]","[ 0, 20]"
14,Jalisco,14030,Chapala,140300005043A,043A,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000050444,0444,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000050459,0459,"(34, 50]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000050463,0463,"(18, 34]","[ 0, 20]"
14,Jalisco,14030,Chapala,1403000050586,0586,"(34, 50]","[ 0, 20]"
14,Jalisco,14033,Degollado,140330001008A,008A,"(34, 50]","[ 0, 20]"
14,Jalisco,14033,Degollado,1403300010094,0094,"(34, 50]","[ 0, 20]"
14,Jalisco,14033,Degollado,1403300010107,0107,"(50, 70]","[ 0, 20]"
14,Jalisco,14033,Degollado,1403300010111,0111,"(34, 50]","[ 0, 20]"
14,Jalisco,14033,Degollado,1403300010126,0126,"(34, 50]","[ 0, 20]"
14,Jalisco,14033,Degollado,1403300010130,0130,"(50, 70]","[ 0, 20]"
14,Jalisco,14033,Degollado,1403300010145,0145,"(50, 70]","[ 0, 20]"
14,Jalisco,14033,Degollado,140330001015A,015A,"(50, 70]","[ 0, 20]"
14,Jalisco,14033,Degollado,1403300010164,0164,"(50, 70]","[ 0, 20]"
14,Jalisco,14033,Degollado,1403300010179,0179,"(50, 70]","[ 0, 20]"
14,Jalisco,14033,Degollado,1403300010183,0183,"(50, 70]","[ 0, 20]"
14,Jalisco,14033,Degollado,1403300010198,0198,"(50, 70]","[ 0, 20]"
14,Jalisco,14033,Degollado,1403300010200,0200,"(50, 70]","[ 0, 20]"
14,Jalisco,14033,Degollado,1403300010215,0215,"(50, 70]","[ 0, 20]"
14,Jalisco,14033,Degollado,1403300010234,0234,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010188,0188,"(34, 50]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010205,0205,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,140350001021A,021A,"(34, 50]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010224,0224,"(34, 50]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010239,0239,"(34, 50]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010243,0243,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010258,0258,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010277,0277,"(34, 50]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010296,0296,"(34, 50]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010309,0309,"(34, 50]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010332,0332,"(34, 50]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010347,0347,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010366,0366,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010385,0385,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010402,0402,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010417,0417,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010489,0489,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010493,0493,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010510,0510,"(34, 50]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010525,0525,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,140350001053A,053A,"(34, 50]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010703,0703,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010722,0722,"(18, 34]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010737,0737,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010794,0794,"(34, 50]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500010807,0807,"(70, 100]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500170313,0313,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500170328,0328,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500170436,0436,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500170440,0440,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500170633,0633,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403500170760,0760,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403501380544,0544,"(50, 70]","[ 0, 20]"
14,Jalisco,14035,Encarnación de Díaz,1403501380559,0559,"(70, 100]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010077,0077,"(34, 50]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010096,0096,"(34, 50]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010109,0109,"(34, 50]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010147,0147,"(50, 70]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010151,0151,"(34, 50]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010166,0166,"(34, 50]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010170,0170,"(50, 70]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010185,0185,"(50, 70]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010217,0217,"(34, 50]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010221,0221,"(50, 70]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010236,0236,"(50, 70]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010274,0274,"(50, 70]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010289,0289,"(34, 50]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010293,0293,"(34, 50]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010310,0310,"(50, 70]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010344,0344,"(70, 100]","[ 0, 20]"
14,Jalisco,14036,Etzatlán,1403600010382,0382,"(34, 50]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010055,0055,"(34, 50]","[ 0, 20]"
14,Jalisco,14037,El Grullo,140370001006A,006A,"(34, 50]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010074,0074,"(50, 70]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010089,0089,"(34, 50]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010093,0093,"(34, 50]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010106,0106,"(50, 70]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010110,0110,"(34, 50]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010125,0125,"(34, 50]","[ 0, 20]"
14,Jalisco,14037,El Grullo,140370001013A,013A,"(34, 50]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010159,0159,"(50, 70]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010197,0197,"(50, 70]","[ 0, 20]"
14,Jalisco,14037,El Grullo,140370001020A,020A,"(34, 50]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010229,0229,"(18, 34]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010252,0252,"(34, 50]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010267,0267,"(50, 70]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010271,0271,"(34, 50]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010290,0290,"(34, 50]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010318,0318,"(34, 50]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010322,0322,"(34, 50]","[ 0, 20]"
14,Jalisco,14037,El Grullo,1403700010341,0341,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010026,0026,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010030,0030,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001005A,005A,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010064,0064,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010083,0083,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010115,0115,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010134,0134,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010149,0149,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010153,0153,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010191,0191,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010204,0204,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010223,0223,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010238,0238,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010261,0261,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010276,0276,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010280,0280,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010295,0295,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010308,0308,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010312,0312,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010327,0327,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010346,0346,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010350,0350,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010365,0365,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001037A,037A,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010384,0384,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010399,0399,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010401,0401,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010416,0416,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010435,0435,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001044A,044A,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010454,0454,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010469,0469,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010473,0473,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010492,0492,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010505,0505,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001051A,051A,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010524,0524,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010539,0539,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010543,0543,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010562,0562,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010577,0577,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010596,0596,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010609,0609,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010613,0613,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010632,0632,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010647,0647,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010651,0651,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010666,0666,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010670,0670,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010685,0685,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001069A,069A,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010702,0702,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010717,0717,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010721,0721,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010736,0736,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010740,0740,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010755,0755,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010774,0774,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010789,0789,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010793,0793,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010806,0806,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010810,0810,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010825,0825,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001083A,083A,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010844,0844,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010859,0859,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010863,0863,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010878,0878,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010882,0882,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010897,0897,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001090A,090A,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010929,0929,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010933,0933,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010948,0948,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010952,0952,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010967,0967,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010971,0971,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010986,0986,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900010990,0990,"[ 0, 18]","[ 0, 20]"
